./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4895.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9642.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1210.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2225.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9541.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8426.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-800.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3746.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3861.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1382.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1243.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7350.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6901.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9750.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-573.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8097.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-57.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6837.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7699.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-57.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3301.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8684.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1398.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8303.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8718.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-734.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-252.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-5.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-916.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2306.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6257.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5714.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1499.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1769.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7807.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1424.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-287.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9661.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1645.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6200.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-426.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1803.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3223.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5673.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4373.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1181.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1166.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-2549.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6726.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7288.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-703.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1624.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1313.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1377.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1319.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3491.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-1826.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-698.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4117.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3683.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1739.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-1586.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7579.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-752.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-682.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1846.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1805.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-734.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2400.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7006.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7765.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-49.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9780.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5198.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9462.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1683.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-2042.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6000.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2188.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4371.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-535.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1749.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5788.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8062.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-776.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-1766.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-3015.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4832.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2097.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-1700.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-11.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1159.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3529.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-656.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2009.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5192.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3321.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-316.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4424.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-458.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2387.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7192.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1702.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1939.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8956.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-10109.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1614.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2290.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2494.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6966.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1618.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-531.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1039.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9982.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2060.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7606.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8235.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1501.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9171.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-785.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8675.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1314.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6074.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8424.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-631.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3060.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9936.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2887.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-10148.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-161.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7086.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2371.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4405.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1135.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1965.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2858.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8622.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2004.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7320.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9562.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1448.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-1022.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7569.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5109.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2542.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-397.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1142.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-3469.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-872.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-2218.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-2054.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4443.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1309.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1796.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2524.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-695.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-394.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2070.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2523.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-965.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7918.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-714.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1093.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9251.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2318.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1074.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1317.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1223.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1257.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2219.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7060.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3608.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8195.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2288.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7000.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-412.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1898.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-540.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-631.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-155.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3455.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-1518.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-225.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4153.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7144.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9028.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2785.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5416.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7856.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6804.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4649.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9099.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-97.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5272.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6142.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2786.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3492.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9051.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-3286.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3140.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-10135.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6914.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8328.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-100.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-333.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7816.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6867.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4067.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1744.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6114.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3878.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-78.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5349.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9447.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5956.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9448.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-481.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1705.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8859.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1657.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3997.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-481.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9515.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2798.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-462.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1926.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6106.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2477.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1315.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5563.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2333.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2425.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6537.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3166.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-126.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2147.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-707.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2604.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3880.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4620.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-146.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1707.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7037.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1279.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1717.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-3449.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4433.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1515.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2227.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8868.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-975.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-1704.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-427.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4342.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1604.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3217.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9798.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6998.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-494.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3985.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-488.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-2682.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1045.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9321.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8104.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2353.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3764.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-3169.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-699.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1054.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3578.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1473.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1712.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-587.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7053.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8760.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2394.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-542.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7197.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-418.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-2760.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-241.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2151.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1391.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6805.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1068.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8469.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2259.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-1709.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-482.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-3321.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2810.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2349.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-833.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6153.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1140.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-949.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8771.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1819.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1318.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-950.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-2879.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-1146.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-6262.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1492.png,2
./data/COVID-19_Radiography_Dataset/COVID/COVID-829.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7349.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2958.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3794.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2005.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3609.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-4753.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Viral Pneumonia-370.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-8386.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7410.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-123.png,1
./data/COVID-19_Radiography_Dataset/COVID/COVID-382.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7356.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7411.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-357.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3159.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-7089.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1400.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5405.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-2448.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-10012.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-1647.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-9628.png,0
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-1866.png,2
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2494.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-3153.png,0
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-1322.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-2551.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5346.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-55.png,1
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-133.png,0
./data/COVID-19_Radiography_Dataset/COVID/COVID-971.png,1
./data/COVID-19_Radiography_Dataset/Pneumonia/Bacteria Pneumonia-2471.png,2
./data/COVID-19_Radiography_Dataset/A_Normal/Normal-5268.png,0
